Date,Demanda,GasNatural,Uranio,Hidráulica,Eólica,Otras renovables,Residuos renovables,Solar,value,weekend,CO2,Month,Weekday,Year
2020-01-02,723.522375,0.801905,0.93,159.171675,77.426389,8.407881999999999,2.1152715,22.901504000000003,39.50625,0,24.9,1,3,2020
2020-01-03,754.6453419999999,0.841552,0.91,151.996921,84.09911199999999,8.992384,2.115966,18.079815,35.670833,0,25.5,1,4,2020
2020-01-06,630.259532,0.889355,0.9,130.350192,50.242116,10.472046,2.3360375,31.064896,47.0125,0,24.74,1,0,2020
2020-01-07,789.0316210000001,0.897526,0.89,145.618109,55.450866000000005,10.822991,2.3243255,33.17445,46.80625,0,25.06,1,1,2020
2020-01-08,820.1436779999999,0.871107,0.91,148.928277,59.253662,11.451666,1.8710025,32.108743000000004,44.205833,0,24.6,1,2,2020
2020-01-09,820.7696139999999,0.833429,0.9,132.361763,135.41602600000002,10.871684,1.4645965,26.481815,40.569167,0,25.2,1,3,2020
2020-01-10,814.7598270000001,0.86646,0.9,137.100784,173.83212,10.103661,1.6708615,26.129882,41.839167,0,24.73,1,4,2020
2020-01-13,829.1579059999999,0.858096,0.9,132.610429,125.889808,10.499567,1.656981,25.784107,38.677917,0,24.66,1,0,2020
2020-01-14,844.4160790000001,0.999178,0.89,126.556491,190.26769,11.775498,1.6035885,26.813549,38.45125,0,24.37,1,1,2020
2020-01-15,832.9102929999999,0.979593,0.88,110.971813,191.376315,11.44501,1.715085,22.184989,38.53,0,25.04,1,2,2020
2020-01-16,822.827255,0.980263,0.89,104.292086,208.576737,11.887625,1.8167285,34.69151,39.396667,0,25.37,1,3,2020
2020-01-17,807.653787,1.147115,0.87,97.049244,206.43071,12.026847,1.841701,23.98248,38.295417,0,25.97,1,4,2020
2020-01-20,846.106888,1.006182,0.87,108.681961,347.001229,10.837461,1.8995635,11.755409,39.104583,0,25.7,1,0,2020
2020-01-21,862.132604,1.030963,0.85,111.469814,276.167882,10.816387,2.4097785,9.822233,47.27125,0,25.45,1,1,2020
2020-01-22,841.706187,1.027894,0.84,142.70053099999998,155.545003,11.092345,2.335656,13.244024,53.954167,0,25.55,1,2,2020
2020-01-23,829.427103,1.002203,0.83,139.703137,78.496262,10.699506,2.497096,14.476919,53.705833,0,25.21,1,3,2020
2020-01-24,821.136183,1.017338,0.83,144.277569,59.825649,10.879572,2.3102065,12.59766,48.175417,0,24.87,1,4,2020
2020-01-27,807.615701,0.998677,0.82,92.349355,261.456085,10.879817,2.371718,23.487792,38.470417,0,25.05,1,0,2020
2020-01-28,807.001677,1.008204,0.78,103.275679,220.347443,11.179536,2.3784465,15.689447,39.77125,0,25.1,1,1,2020
2020-01-29,792.162501,1.027527,0.8,101.300016,204.90613,12.106716,2.325466,19.572086,37.94875,0,24.43,1,2,2020
2020-01-30,778.203546,1.070727,0.81,87.508033,225.931079,12.879051,2.4728515000000004,22.884995,37.232917,0,24.17,1,3,2020
2020-01-31,765.448598,1.128816,0.83,94.23338,191.346465,11.416217,2.4771025,22.401334,29.231667,0,24.31,1,4,2020
2020-02-03,729.3290820000001,1.144589,0.89,92.119269,121.332676,12.299891,2.371802,42.844557,37.821667,0,23.63,2,0,2020
2020-02-04,747.892827,1.207182,0.87,85.611592,186.634777,12.43311,2.4400305,42.326282000000006,36.82,0,23.78,2,1,2020
2020-02-05,758.9877879999999,1.3495,0.86,99.862715,162.47138800000002,12.464199,2.4839475,41.736039,38.6375,0,24.19,2,2,2020
2020-02-06,769.754643,1.332739,0.85,118.542943,140.91042199999998,12.6848,2.324319,37.203977,39.872917,0,23.98,2,3,2020
2020-02-07,772.488589,1.326028,0.87,131.171837,97.034197,12.384513,2.3727255,26.213788,39.054583,0,23.75,2,4,2020
2020-02-10,749.504414,1.446,0.85,92.188166,223.50407,10.659654,2.192447,46.085475,41.98875,0,23.58,2,0,2020
2020-02-11,761.008347,1.490458,0.87,119.530587,111.403069,10.679453,1.805432,31.437623,44.282917,0,23.74,2,1,2020
2020-02-12,766.558356,1.866889,0.92,142.504224,42.832043,10.05941,1.16893,17.26667,38.229167,0,24.31,2,2,2020
2020-02-13,759.532177,1.783665,0.94,100.709683,158.92042800000002,10.034285,1.4889965,23.047627,41.74125,0,24.82,2,3,2020
2020-02-14,753.9541409999999,2.195519,0.89,128.651208,66.95684200000001,12.355303,1.545224,43.076687,35.172083,0,24.71,2,4,2020
2020-02-17,739.797699,1.975273,0.89,87.48649499999999,182.665232,11.805512,2.047621,33.272046,38.230417,0,25.47,2,0,2020
2020-02-18,766.371869,2.007882,0.87,111.92042,116.141921,12.13457,2.2987525,31.894062,42.755,0,25.56,2,1,2020
2020-02-19,764.941248,1.867919,0.87,119.351088,88.18199899999999,12.014457,2.282605,46.046423,42.52875,0,26.13,2,2,2020
2020-02-20,763.651659,1.807405,0.87,121.075624,102.375944,12.89464,2.3545175,53.969663,39.286667,0,26.06,2,3,2020
2020-02-21,753.7447340000001,1.796151,0.84,109.200396,98.495433,13.70179,2.358358,58.103809000000005,39.723333,0,26.03,2,4,2020
2020-02-24,730.827761,1.751565,0.78,113.258826,68.447075,12.147859,2.3844185,62.767264,32.784167,0,25.0,2,0,2020
2020-02-25,743.8207530000001,1.594231,0.73,77.156075,213.978677,12.107109,2.3256265,42.982798,31.973333,0,24.62,2,1,2020
2020-02-26,753.405313,1.448817,0.72,86.59832899999999,242.230001,11.408193,2.1623565,58.308963,30.619583,0,24.69,2,2,2020
2020-02-27,751.137432,1.494726,0.68,75.49469400000001,283.04324,11.68897,2.076449,58.19394,33.915417,0,24.02,2,3,2020
2020-02-28,728.292593,1.504595,0.6,90.562228,170.31495800000002,11.923172,2.2505855,47.880985,16.595,0,24.02,2,4,2020
2020-03-02,741.296331,1.621181,0.62,88.915025,346.732474,10.40832,2.0077915,33.817674,26.1425,0,23.93,3,0,2020
2020-03-03,769.321188,1.570273,0.64,90.539999,348.51372200000003,9.298765,2.006347,28.221956,32.6,0,23.77,3,1,2020
2020-03-04,759.058244,1.543133,0.72,99.901803,296.276722,9.51033,2.0130935,37.874505,25.15125,0,24.24,3,2,2020
2020-03-05,754.3651639999999,1.579199,0.67,89.587042,356.585844,10.397799,2.3093715,32.831078000000005,21.427917,0,24.21,3,3,2020
2020-03-06,757.995483,1.578441,0.6,96.917695,361.496353,10.963749,2.3767785,50.452558,27.732083,0,23.83,3,4,2020
2020-03-09,740.417533,1.270921,0.54,115.787193,229.675954,11.123888999999998,2.2589360000000003,59.075241,34.5425,0,23.68,3,0,2020
2020-03-10,747.566521,1.277312,0.58,127.372825,152.721226,12.082457,2.264815,63.051061,38.63375,0,24.5,3,1,2020
2020-03-11,742.561392,1.252484,0.51,130.960951,75.975971,10.965635,2.229325,57.73740600000001,38.78375,0,24.34,3,2,2020
2020-03-12,738.0889070000001,0.676526,0.38,131.315838,91.8693,10.5197,2.2704115,50.257334,33.9875,0,22.96,3,3,2020
2020-03-13,729.774542,0.775804,0.52,112.82231,154.610239,11.568121,2.249102,48.193777,35.59125,0,22.38,3,4,2020
2020-03-16,704.1242639999999,0.73448,0.46,103.072642,252.775154,11.770947,2.141484,24.440676,28.4275,0,19.98,3,0,2020
2020-03-17,706.050583,0.812731,0.6,103.090833,226.409863,12.310872,2.047246,31.578537,30.692917,0,19.05,3,1,2020
2020-03-18,684.7990699999999,0.795656,0.48,133.250717,116.330445,11.441486,2.1076625,33.450519,30.425417,0,16.12,3,2,2020
2020-03-19,641.992028,0.951352,0.57,123.018368,119.208125,11.44867,2.153188,35.496554,28.080417,0,17.19,3,3,2020
2020-03-20,647.058248,0.921782,0.57,118.417164,133.334193,11.587811,2.269352,25.056085,27.65375,0,16.84,3,4,2020
2020-03-23,653.558582,0.909897,0.49,108.696302,122.413971,10.249692,1.575884,36.022483,27.414583,0,16.28,3,0,2020
2020-03-24,663.819764,0.942433,0.57,103.131106,134.707414,10.33608,1.5410864999999998,28.117265,31.589583,0,17.5,3,1,2020
2020-03-25,664.643791,0.930054,0.58,124.208863,55.44372,10.520374,1.6606569999999998,48.331865,22.823333,0,18.21,3,2,2020
2020-03-26,661.3383240000001,0.930273,0.57,82.568196,196.718993,11.269317,1.6156365,65.941723,25.072083,0,18.06,3,3,2020
2020-03-27,667.335755,0.871267,0.51,103.648203,110.435009,11.902477,1.5491065000000002,43.143928,27.94125,0,17.11,3,4,2020
2020-03-30,610.9960749999999,0.904266,0.53,57.349771,234.929098,11.945196,1.3709685,21.962082,20.55,0,17.78,3,0,2020
2020-03-31,610.653934,0.921176,0.56,62.625326,209.342042,11.411533,1.483872,21.673794,26.201667,0,18.42,3,1,2020
2020-04-01,599.875958,0.958567,0.57,88.548545,86.096515,11.421579,1.415567,37.709343,23.8975,0,17.84,4,2,2020
2020-04-02,599.323162,0.986593,0.56,76.169984,121.764942,12.199111,1.314759,45.440017000000005,23.72875,0,18.82,4,3,2020
2020-04-03,584.6836940000001,0.983464,0.55,80.40746700000001,97.805107,12.268135,1.2483885,73.433903,16.24,0,18.73,4,4,2020
2020-04-06,568.14384,1.054365,0.59,80.473535,88.44111199999999,10.530745,1.2014855,30.832148,22.454583,0,21.17,4,0,2020
2020-04-07,567.082621,1.038763,0.64,83.029207,76.618084,11.004485,1.2659755,42.531847,23.617083,0,21.3,4,1,2020
2020-04-08,555.027089,1.084637,0.65,78.351371,66.72998600000001,11.14056,1.1379965,54.273474,22.31625,0,21.93,4,2,2020
2020-04-09,529.824736,1.13178,0.66,67.38083900000001,91.116817,11.744042,1.009752,28.689894,19.07125,0,21.86,4,3,2020
2020-04-14,584.017243,1.002087,0.79,79.429507,99.032495,11.216339,1.2908545,42.853675,16.614583,0,20.57,4,1,2020
2020-04-15,604.3471850000001,0.988761,0.78,76.980675,190.741951,10.802528,1.24362,31.249058,12.73375,0,20.02,4,2,2020
2020-04-16,604.521525,1.035071,0.77,81.091469,210.902326,10.639449,1.2124315,37.721399,14.54,0,21.69,4,3,2020
2020-04-17,598.6975679999999,1.029876,0.83,99.92647,160.81964499999998,10.372402,1.080914,33.007227,21.283333,0,22.48,4,4,2020
2020-04-20,585.331059,1.005844,0.94,106.318422,134.949331,10.226953,0.808631,40.272668,9.23625,0,22.15,4,0,2020
2020-04-21,608.8807049999999,1.007192,0.87,120.211379,180.40452,10.454662,1.2032995000000002,34.118255000000005,9.985,0,20.64,4,1,2020
2020-04-22,608.023375,1.037832,0.98,122.176715,135.228804,10.815863,1.091808,55.8637,17.753333,0,21.45,4,2,2020
2020-04-23,599.598011,1.063318,1.08,150.029791,63.672276,11.934502,1.1152795000000002,57.198542,18.820417,0,21.82,4,3,2020
2020-04-24,594.6619840000001,1.10711,1.11,146.491697,84.818772,12.093102,1.1436635000000002,57.09248,17.634167,0,21.53,4,4,2020
2020-04-27,590.579965,1.139151,1.1,146.605607,115.062989,12.132435,1.1936,38.196241,18.594167,0,21.09,4,0,2020
2020-04-28,601.2031049999999,1.173149,1.11,134.375176,182.665941,12.042754,1.195565,53.392018,10.690833,0,21.04,4,1,2020
2020-04-29,600.23468,1.206102,1.18,110.96573,250.424744,10.632312,1.227725,75.43048999999999,7.500833,0,21.0,4,2,2020
2020-04-30,594.712471,1.142837,1.1,90.745981,321.082165,11.556451,1.2188175,50.660657,4.629583,0,20.39,4,3,2020
2020-05-01,525.344189,1.219175,1.14,73.20914200000001,269.98814,11.645923,1.307516,69.089835,11.305417,0,19.8,5,4,2020
2020-05-04,585.884404,1.145516,1.12,81.710026,224.363036,10.606073,1.149181,68.36908500000001,18.235417,0,20.18,5,0,2020
2020-05-05,607.115027,1.125423,1.13,126.322484,109.457631,12.033416,1.196212,71.309145,22.391667,0,19.92,5,1,2020
2020-05-06,610.19936,1.145683,1.1,132.321032,52.368621,12.459136,1.2599395,80.21686600000001,20.936667,0,19.83,5,2,2020
2020-05-07,604.624142,1.177199,1.14,117.851691,155.544756,12.521106,1.2628265,55.808866,20.048333,0,20.35,5,3,2020
2020-05-08,597.1797879999999,1.230187,1.23,108.69278,116.741638,12.56966,0.9498565,77.887783,18.709583,0,20.17,5,4,2020
2020-05-11,591.350652,1.144539,1.2,94.381696,185.886363,11.634539,1.3019745,47.24577800000001,24.243333,0,19.86,5,0,2020
2020-05-12,617.479021,1.158793,1.1,140.041483,62.050099,12.133222,1.3206745,25.650453,25.295,0,19.31,5,1,2020
2020-05-13,617.401116,1.158118,1.03,134.167973,68.485356,12.18581,1.3403545,46.450583,24.472917,0,19.46,5,2,2020
2020-05-14,620.5579009999999,1.177768,1.03,105.041032,149.603793,12.514421,1.2919955,26.433035,20.1375,0,19.62,5,3,2020
2020-05-15,608.95225,1.146185,1.04,103.657594,180.638795,12.187459,1.3379375,39.277063000000005,16.193333,0,19.96,5,4,2020
2020-05-18,596.670207,1.170965,1.09,90.726055,102.339908,13.041052,1.089873,91.757631,26.06,0,21.14,5,0,2020
2020-05-19,615.0526040000001,1.170062,1.1,79.951037,105.471648,13.948293,1.175115,93.44974,26.827083,0,20.76,5,1,2020
2020-05-20,622.450073,1.161911,1.13,80.184821,53.044085,13.836014,1.161327,92.909223,28.11875,0,22.06,5,2,2020
2020-05-21,630.168002,1.157565,1.1,91.183296,52.270411,13.65632,1.042324,90.844846,29.442917,0,21.97,5,3,2020
2020-05-22,634.3552639999999,1.228282,1.1,102.477359,52.115389,13.934243,0.9451335,91.486786,17.47625,0,22.19,5,4,2020
2020-05-25,627.4661110000001,1.347069,1.1,71.125818,156.355239,13.384703,1.1319415,72.034251,22.2075,0,22.38,5,0,2020
2020-05-26,642.990536,1.472675,1.06,62.89119,205.516739,13.938037,0.931782,81.83069800000001,25.04875,0,22.4,5,1,2020
2020-05-27,644.707726,1.352719,1.07,68.696804,172.557804,14.068853,1.2341825,86.82768,29.285417,0,22.13,5,2,2020
2020-05-28,642.005868,1.300799,1.04,79.98509200000001,119.241901,14.089248,1.2397965,88.299477,33.0775,0,22.04,5,3,2020
2020-05-29,641.5703100000001,1.298623,1.05,99.311816,73.825349,12.060167,1.238964,91.417167,29.712917,0,22.18,5,4,2020
2020-06-01,627.334741,1.574231,1.02,104.347586,46.94793,9.958895,1.089749,66.560577,34.864583,0,21.75,6,0,2020
2020-06-02,653.3965,1.644234,1.02,110.182691,42.483484,10.003172,1.3197255,67.746564,32.675,0,22.84,6,1,2020
2020-06-03,662.452407,1.572761,1.0,90.673531,86.534613,11.382073,1.3463135,77.876881,24.123333,0,22.85,6,2,2020
2020-06-04,651.301681,1.550511,1.02,84.25501399999999,202.420754,12.390446,1.6625195,47.959055000000006,27.70125,0,22.98,6,3,2020
2020-06-05,640.912088,1.565407,1.05,84.647684,111.209698,12.705187,1.6948275000000002,87.030218,28.516667,0,24.02,6,4,2020
2020-06-08,625.763383,1.498107,1.04,63.52295,176.72667,12.901819,1.6241445,77.73782,29.0725,0,23.48,6,0,2020
2020-06-09,643.604721,1.566936,1.05,73.474734,138.168891,12.567657,1.3650909999999998,85.714904,30.72,0,23.24,6,1,2020
2020-06-10,653.728489,1.569922,1.02,77.728275,87.730212,13.441921,1.1718810000000002,84.165673,23.712917,0,23.68,6,2,2020
2020-06-11,653.624408,1.415733,0.98,61.803296,209.19226,13.138283,1.2211655,74.565807,20.292083,0,23.04,6,3,2020
2020-06-12,645.918049,1.460131,1.0,68.455699,255.372536,13.405403,1.3803985,61.692282000000006,21.1975,0,22.78,6,4,2020
2020-06-15,644.001077,1.477986,0.99,72.44984600000001,83.71039200000001,12.750176,1.5210995,93.986871,31.070833,0,22.93,6,0,2020
2020-06-16,656.823463,1.506338,1.0,74.560412,114.225379,13.371103,1.5573979999999998,77.624364,34.263333,0,23.55,6,1,2020
2020-06-17,661.145578,1.533747,0.98,82.445566,65.007894,13.402415,1.5535535,90.064378,35.339167,0,23.52,6,2,2020
2020-06-18,662.011432,1.6054,0.96,75.68849800000001,49.161566,13.569788,1.5733965,94.186928,33.59625,0,25.23,6,3,2020
2020-06-19,657.6761829999999,1.523024,0.94,73.502581,62.153403,13.656357,1.5080445,93.210885,31.805,0,24.92,6,4,2020
2020-06-22,682.9632909999999,1.576454,0.99,70.023171,134.034201,11.59934,1.361643,98.191979,34.544583,0,25.28,6,0,2020
2020-06-23,706.61383,1.55315,0.96,87.63235499999999,107.379423,10.980719,1.2183105,91.308392,37.405,0,26.15,6,1,2020
2020-06-24,668.203326,1.486268,0.91,73.74471799999999,94.573799,11.018946,1.444799,72.83718300000001,39.434583,0,26.14,6,2,2020
2020-06-25,711.838827,1.491371,0.92,84.39116499999999,89.20808,11.334069,1.4142315,86.680978,37.764167,0,25.92,6,3,2020
2020-06-26,702.221428,1.672707,0.86,84.370303,120.228069,13.373068,1.432264,82.535721,30.457917,0,25.46,6,4,2020
2020-06-29,723.951102,1.71936,0.9,80.600645,98.626494,13.376831,1.0596690000000002,95.597064,37.575,0,27.35,6,0,2020
2020-06-30,752.302735,1.62233,0.88,93.524645,99.904204,12.23023,1.0070535,90.677801,37.454167,0,27.68,6,1,2020
2020-07-01,763.359011,1.632418,0.9,89.48649499999999,95.440019,13.377259,1.2979215,94.85411,34.512917,0,28.42,7,2,2020
2020-07-02,765.7901019999999,1.583341,0.88,74.49601799999999,127.561809,13.42015,1.32878,96.940107,34.915,0,28.09,7,3,2020
2020-07-03,735.357247,1.539255,0.88,51.459579,140.908031,13.094641,1.1646965,96.566007,28.677083,0,28.64,7,4,2020
2020-07-06,757.299096,1.555419,0.92,55.162235,207.13444,11.092399,1.376626,94.954491,35.19875,0,30.43,7,0,2020
2020-07-07,780.525085,1.550034,0.91,62.477379,131.94201800000002,11.656606,1.4153015,88.85478800000001,37.788333,0,30.12,7,1,2020
2020-07-08,784.56699,1.56616,0.94,62.36301,157.183919,11.985332,1.3531685,65.847239,39.945,0,30.06,7,2,2020
2020-07-09,771.1258909999999,1.505633,0.88,57.596744,104.431615,10.965354,1.323702,82.836637,37.947083,0,29.37,7,3,2020
2020-07-10,758.878105,1.499097,0.9,51.673861,137.23356,11.91176,1.3397355,91.110088,29.106667,0,29.78,7,4,2020
2020-07-13,752.649491,1.539789,0.88,53.600821,192.444881,9.786344,1.1946225,88.71067,33.6225,0,30.14,7,0,2020
2020-07-14,760.459038,1.570171,0.9,52.737757,201.168347,10.776405,1.0813525,76.91704999999999,31.05875,0,30.46,7,1,2020
2020-07-15,756.753738,1.566715,0.91,51.933483,226.237583,10.211316,1.1283610000000002,88.893881,34.8925,0,29.7,7,2,2020
2020-07-16,763.067312,1.469549,0.95,52.532964,194.790444,9.719756,1.154684,92.649041,32.172917,0,27.67,7,3,2020
2020-07-17,760.177205,1.492272,0.99,54.668216,208.318751,10.280381,1.1115935,91.829885,30.831667,0,28.76,7,4,2020
2020-07-20,769.33038,1.504137,1.04,57.393128,142.598166,10.524639,1.3451165,83.877939,36.070417,0,27.1,7,0,2020
2020-07-21,785.563684,1.644932,1.02,49.645007,173.805277,10.865679,1.3797715000000002,60.649907,40.842917,0,27.51,7,1,2020
2020-07-22,776.667953,1.598955,1.03,59.409995,86.0264,10.525423,1.327717,79.91848,42.036667,0,27.53,7,2,2020
2020-07-23,789.63451,1.592684,1.01,63.056385,73.23891,10.933285,1.349838,90.06861,36.097917,0,28.23,7,3,2020
2020-07-24,789.08965,1.56738,1.01,59.804024,115.090627,11.002471,1.348172,90.05914200000001,33.321667,0,27.27,7,4,2020
2020-07-27,794.291764,1.402912,1.09,73.27332399999999,108.497412,11.553336,1.65686,86.064314,35.889167,0,25.91,7,0,2020
2020-07-28,814.337543,1.432015,1.03,76.274469,141.49093,11.477636,1.4092215,87.811174,37.746667,0,26.67,7,1,2020
2020-07-29,817.4875470000001,1.44039,0.99,80.24749700000001,129.64146300000002,11.712381,1.914989,89.3364,40.44625,0,27.13,7,2,2020
2020-07-30,825.275946,1.406693,1.01,77.743088,143.042875,11.305196,2.2750120000000003,77.783659,42.067083,0,26.48,7,3,2020
2020-07-31,810.169058,1.4283,0.97,97.384577,60.39288,11.648291,2.245893,77.514333,33.504167,0,27.22,7,4,2020
2020-08-03,747.511864,1.42368,1.02,67.069269,154.925408,10.810631,2.5762035,81.80210699999999,35.39875,0,27.08,8,0,2020
2020-08-04,751.1237600000001,1.415706,1.04,61.829668,128.483316,11.171245,2.6031425,85.263777,36.43375,0,27.75,8,1,2020
2020-08-05,764.126717,1.429511,1.05,70.330238,66.258746,11.131293,2.5765385000000003,89.948622,37.362917,0,27.69,8,2,2020
2020-08-06,776.466924,1.424103,1.03,69.133207,106.47334,11.906352,2.591488,88.312483,38.595833,0,27.3,8,3,2020
2020-08-07,775.393905,1.416775,1.03,68.807151,107.648814,11.837758,2.652323,84.36585600000001,36.912917,0,27.32,8,4,2020
2020-08-10,738.0689610000001,1.608902,1.0,64.13127300000001,119.702479,12.547569,2.645009,60.24875,38.88,0,27.6,8,0,2020
2020-08-11,734.50001,1.472981,0.97,64.270443,151.937288,12.653217,2.5817695,48.35417,39.27375,0,27.08,8,1,2020
2020-08-12,712.418386,1.505179,1.01,63.471445,105.682641,12.176638,2.4488575,73.377576,40.519583,0,26.87,8,2,2020
2020-08-13,716.219241,1.568153,1.0,73.559364,41.073767,12.41079,2.5993085,88.786055,36.711667,0,26.3,8,3,2020
2020-08-14,710.586003,1.543503,1.01,66.750064,68.40190700000001,12.624055,2.614909,89.106028,31.554167,0,26.36,8,4,2020
2020-08-17,683.923907,1.617408,1.03,63.008555,117.350501,12.209938,2.2430525,88.82181700000001,38.51375,0,27.17,8,0,2020
2020-08-18,708.888916,1.603358,1.0,68.065882,91.126295,12.946444,2.2033375,75.005206,34.90375,0,27.41,8,1,2020
2020-08-19,725.675863,1.492328,1.04,59.489202,174.242563,12.364811,2.240051,90.700927,34.4975,0,27.08,8,2,2020
2020-08-20,729.676986,1.854273,1.09,58.537132,178.510516,12.656325,2.4365655,84.481192,33.584583,0,26.75,8,3,2020
2020-08-21,739.0805740000001,1.702409,1.05,68.27067600000001,120.202415,12.189243,2.527473,81.9128,32.17375,0,26.48,8,4,2020
2020-08-24,733.320649,1.764155,1.06,70.30099899999999,107.499665,11.777361999999998,2.389914,86.868757,39.852083,0,28.32,8,0,2020
2020-08-25,772.384724,1.708287,1.08,77.880082,76.99716599999999,12.019099,2.2821565,88.063283,39.4925,0,29.46,8,1,2020
2020-08-26,791.658289,1.709014,1.09,85.15135400000001,53.888599,12.514342,2.3517285,87.774391,46.245833,0,29.48,8,2,2020
2020-08-27,797.8907539999999,1.725281,1.11,95.261383,69.474612,11.808235,2.2448305,84.328963,39.800417,0,29.23,8,3,2020
2020-08-28,773.438841,1.792452,1.15,63.527481,173.81160999999997,10.813398,2.5092585,76.784733,30.95875,0,30.38,8,4,2020
2020-08-31,679.208909,1.849296,1.15,53.785629,96.852497,10.11852,2.57456,87.163296,46.0125,0,29.53,8,0,2020
2020-09-01,700.209044,1.788184,1.15,62.779233,60.551438000000005,10.350134,2.5723355000000003,51.678157,44.2025,0,28.61,9,1,2020
2020-09-02,711.095786,1.642631,1.13,59.26766000000001,124.055995,10.57987,2.5745675,81.367889,46.155833,0,29.06,9,2,2020
2020-09-03,719.00512,1.388733,1.09,63.733187,75.01258,10.773195,2.561294,86.491435,43.973333,0,29.53,9,3,2020
2020-09-04,724.580748,1.462451,1.07,58.355728000000006,97.207439,13.02166,2.544354,86.60858400000001,35.2025,0,28.13,9,4,2020
2020-09-07,696.258312,1.378355,1.07,42.046528,257.774166,12.664604,2.6543895,76.68840399999999,41.535833,0,27.81,9,0,2020
2020-09-08,698.100318,1.375585,1.03,49.600894,171.98962899999998,12.793509,2.69675,77.530473,46.079167,0,27.53,9,1,2020
2020-09-09,718.0849350000001,1.436863,1.07,65.52686800000001,83.72966199999999,12.509477,2.809454,76.700518,45.097917,0,27.94,9,2,2020
2020-09-10,721.372797,1.477247,1.04,60.177435,102.800417,12.534392,2.918444,79.539986,46.9625,0,29.15,9,3,2020
2020-09-11,698.312958,1.558674,1.02,60.773579,87.417849,12.842736,2.759392,69.797642,40.38625,0,28.99,9,4,2020
2020-09-14,718.980488,1.558146,1.11,65.825854,146.377175,14.747173,2.367848,51.043804,48.902083,0,31.2,9,0,2020
2020-09-15,740.288273,1.537732,1.1,78.854783,67.305637,15.005127,2.3514385,65.389099,51.048333,0,30.53,9,1,2020
2020-09-16,751.5567169999999,1.533558,1.21,86.57517200000001,51.971134,15.043706,2.364128,47.95026300000001,47.10625,0,30.71,9,2,2020
2020-09-17,740.7607830000001,1.648115,1.25,60.834826,132.957065,15.289019,2.277898,27.510333,43.38375,0,29.13,9,3,2020
2020-09-18,713.829456,1.699778,1.29,54.747268,179.486044,14.960154,2.2938145,26.052769,39.337083,0,28.68,9,4,2020
2020-09-21,683.416711,1.377383,1.05,66.995517,45.487103000000005,13.601616,2.3606875,60.566778,50.666667,0,27.05,9,0,2020
2020-09-22,703.840984,1.411779,1.06,78.64205199999999,43.234048,13.420575,2.4161915,62.594318,44.976667,0,28.47,9,1,2020
2020-09-23,712.811873,1.379295,0.96,73.37121400000001,119.215298,13.939202,2.3775375,46.665703,39.716667,0,27.12,9,2,2020
2020-09-24,712.997199,1.45638,1.01,53.985431,228.832555,12.706536,2.382645,32.39744,26.885833,0,27.4,9,3,2020
2020-09-25,691.7896890000001,1.431653,1.0,40.005117,327.022213,12.965315,2.374404,69.763835,29.247083,0,26.75,9,4,2020
2020-09-28,666.55906,1.387722,1.01,46.60798200000001,132.314684,12.555899,2.198301,75.731529,48.34875,0,28.28,9,0,2020
2020-09-29,686.7970429999999,1.356462,1.04,57.245472,55.531847,11.848035,2.0389235,74.942209,49.146667,0,27.36,9,1,2020
2020-09-30,690.962671,1.355789,1.0,58.041854,65.790861,11.767011,1.84509,51.313393,41.476667,0,27.5,9,2,2020
2020-10-01,700.9167319999999,1.358825,1.0,43.587103000000006,207.062303,12.761583,1.8586085,59.938034,24.795833,0,27.07,10,3,2020
2020-10-02,698.403756,1.328501,0.98,42.69082100000001,366.789939,12.930273,1.8632905,22.145977,19.133333,0,27.59,10,4,2020
2020-10-05,673.48222,1.289273,1.0,46.84031,178.386375,12.573512,1.9655395,67.16622100000001,40.99875,0,27.49,10,0,2020
2020-10-06,690.8948959999999,1.236955,0.99,53.998454,162.660418,13.010173,1.956902,67.561756,43.017917,0,27.34,10,1,2020
2020-10-07,699.613798,1.196196,1.07,60.059943,105.790752,12.944412,2.0546285,70.869069,43.954167,0,27.44,10,2,2020
2020-10-08,699.215554,1.252082,1.06,66.330896,62.483063,12.923056,2.0268575,62.390455,44.389167,0,26.88,10,3,2020
2020-10-09,679.813517,1.321589,1.03,67.38544,51.761383,14.610671,2.002801,51.07227700000001,32.489583,0,26.24,10,4,2020
2020-10-12,570.701026,1.30475,1.02,41.895325,185.886638,14.448004999999998,2.09283,73.859205,40.466667,0,26.4,10,0,2020
2020-10-13,673.7846870000001,1.302692,1.01,65.63361900000001,163.63088399999998,14.118754,2.394459,67.807957,36.735,0,25.74,10,1,2020
2020-10-14,703.005757,1.323296,1.02,65.570408,206.385482,13.586607,2.4745085,65.130553,39.334167,0,26.28,10,2,2020
2020-10-15,709.578141,1.300222,1.01,74.45606699999999,181.215789,13.607629,2.3808415,67.242842,43.325417,0,25.48,10,3,2020
2020-10-16,704.019681,1.278057,0.99,80.613772,110.574459,14.197063,2.540208,70.669704,42.365833,0,25.4,10,4,2020
2020-10-19,687.1524129999999,1.272456,0.96,42.72049,286.98285200000004,13.993209,2.543007,46.033585,36.033333,0,25.49,10,0,2020
2020-10-20,711.7149000000001,1.220963,0.97,58.032871,341.335145,13.578803,2.5476385,14.167036,36.58,0,24.92,10,1,2020
2020-10-21,707.162568,1.238623,0.96,57.12423,248.518697,13.082619,2.519545,30.657822000000003,45.22125,0,24.06,10,2,2020
