,Fecha,Demanda
943,2022-08-01,782.700352
944,2022-08-02,800.1033980000001
945,2022-08-03,795.947553
946,2022-08-04,789.62863
947,2022-08-05,772.9642369999999
948,2022-08-06,699.110888
949,2022-08-07,647.848313
950,2022-08-08,727.75955
951,2022-08-09,746.032089
952,2022-08-10,754.724738
953,2022-08-11,750.937041
954,2022-08-12,750.873262
955,2022-08-13,698.336835
956,2022-08-14,629.979244
957,2022-08-15,622.751497
958,2022-08-16,680.847776
959,2022-08-17,677.227494
960,2022-08-18,659.4147780000001
961,2022-08-19,661.996746
962,2022-08-20,633.806601
963,2022-08-21,602.891819
964,2022-08-22,703.075151
965,2022-08-23,730.6813050000001
966,2022-08-24,738.587089
967,2022-08-25,736.694137
968,2022-08-26,725.665332
969,2022-08-27,656.736063
970,2022-08-28,615.5728839999999
971,2022-08-29,727.306293
972,2022-08-30,751.027154
973,2022-08-31,740.3353320000001
974,2022-09-01,731.576633
975,2022-09-02,732.155581
976,2022-09-03,642.1142
977,2022-09-04,596.377183
978,2022-09-05,710.855239
979,2022-09-06,727.463301
980,2022-09-07,731.605079
981,2022-09-08,715.5509050000001
982,2022-09-09,721.596318
983,2022-09-10,653.741831
984,2022-09-11,619.757037
985,2022-09-12,743.0494259999999
986,2022-09-13,746.359897
987,2022-09-14,722.4823260000001
988,2022-09-15,713.405157
989,2022-09-16,708.728625
990,2022-09-17,619.2768580000001
991,2022-09-18,574.20026
992,2022-09-19,685.419352
993,2022-09-20,704.23654
994,2022-09-21,700.0102489999999
995,2022-09-22,695.536747
996,2022-09-23,689.927198
997,2022-09-24,602.432311
998,2022-09-25,547.425
999,2022-09-26,638.6664350000001
1000,2022-09-27,659.3738860000001
1001,2022-09-28,663.6882410000001
1002,2022-09-29,663.699951
1003,2022-09-30,648.929425
1004,2022-10-01,576.4864520000001
1005,2022-10-02,536.081984
1006,2022-10-03,644.90706
1007,2022-10-04,667.828732
1008,2022-10-05,669.187818
1009,2022-10-06,675.1097
1010,2022-10-07,666.3292929999999
1011,2022-10-08,589.545385
1012,2022-10-09,540.754496
1013,2022-10-10,644.5391010000001
1014,2022-10-11,654.443286
1015,2022-10-12,557.8958719999999
1016,2022-10-13,641.36208
1017,2022-10-14,654.3755990000001
1018,2022-10-15,579.414707
1019,2022-10-16,540.276612
1020,2022-10-17,645.472904
1021,2022-10-18,667.042991
1022,2022-10-19,678.8185100000001
1023,2022-10-20,684.048451
1024,2022-10-21,672.8434120000001
1025,2022-10-22,586.731681
1026,2022-10-23,550.9970209999999
1027,2022-10-24,646.2629669999999
1028,2022-10-25,663.9279
1029,2022-10-26,669.537087
1030,2022-10-27,664.132052
1031,2022-10-28,653.032858
1032,2022-10-29,572.951108
1033,2022-10-30,547.852598
1034,2022-10-31,588.038382
1035,2022-11-01,538.558369
1036,2022-11-02,634.219848
1037,2022-11-03,656.576661
1038,2022-11-04,653.065213
1039,2022-11-05,571.945457
1040,2022-11-06,532.362747
1041,2022-11-07,638.369288
1042,2022-11-08,666.642067
1043,2022-11-09,661.158471
1044,2022-11-10,664.416733
1045,2022-11-11,664.842004
1046,2022-11-12,588.239424
1047,2022-11-13,542.762894
1048,2022-11-14,652.7852049999999
1049,2022-11-15,675.457304
1050,2022-11-16,681.362369
1051,2022-11-17,679.5630749999999
1052,2022-11-18,675.580594
1053,2022-11-19,603.770678
1054,2022-11-20,560.5027560000001
1055,2022-11-21,686.869403
1056,2022-11-22,715.550262
1057,2022-11-23,701.7799520000001
1058,2022-11-24,698.295265
1059,2022-11-25,682.494571
1060,2022-11-26,615.122636
1061,2022-11-27,582.845239
1062,2022-11-28,689.079656
1063,2022-11-29,712.790847
1064,2022-11-30,724.575236
1065,2022-12-01,730.568985
1066,2022-12-02,731.708787
1067,2022-12-03,660.1070609999999
1068,2022-12-04,616.222179
1069,2022-12-05,707.554524
1070,2022-12-06,645.092755
1071,2022-12-07,693.622921
1072,2022-12-08,632.2582090000001
1073,2022-12-09,671.090521
1074,2022-12-10,623.029808
1075,2022-12-11,606.7313519999999
1076,2022-12-12,728.144507
1077,2022-12-13,732.9036189999999
1078,2022-12-14,717.2601099999999
1079,2022-12-15,712.213971
1080,2022-12-16,713.5116750000001
1081,2022-12-17,629.51859
1082,2022-12-18,591.1669370000001
1083,2022-12-19,709.450182
1084,2022-12-20,723.979056
1085,2022-12-21,710.964783
1086,2022-12-22,694.569031
1087,2022-12-23,657.788279
1088,2022-12-24,561.748343
1089,2022-12-25,488.999626
1090,2022-12-26,532.0304719999999
1091,2022-12-27,611.56863
1092,2022-12-28,629.533183
1093,2022-12-29,636.8234610000001
1094,2022-12-30,623.610426
1095,2022-12-31,559.266578
1096,2023-01-01,501.607855
1097,2023-01-02,617.388314
1098,2023-01-03,672.475589
1099,2023-01-04,685.394642
1100,2023-01-05,666.697402
1101,2023-01-06,574.994186
1102,2023-01-07,619.836541
1103,2023-01-08,608.366632
1104,2023-01-09,696.785068
1105,2023-01-10,726.42882
1106,2023-01-11,734.476007
1107,2023-01-12,738.451509
1108,2023-01-13,733.389882
1109,2023-01-14,657.9062210000001
1110,2023-01-15,610.964445
1111,2023-01-16,750.152203
1112,2023-01-17,753.6988349999999
1113,2023-01-18,775.578194
1114,2023-01-19,785.1189840000001
1115,2023-01-20,753.143298
1116,2023-01-21,672.6131210000001
1117,2023-01-22,645.001172
1118,2023-01-23,782.738006
1119,2023-01-24,820.851767
1120,2023-01-25,811.589643
1121,2023-01-26,812.677273
1122,2023-01-27,801.409772
1123,2023-01-28,713.927935
1124,2023-01-29,671.08127
1125,2023-01-30,790.4152929999999
1126,2023-01-31,799.231507
1127,2023-02-01,797.13818
1128,2023-02-02,786.534583
1129,2023-02-03,771.439378
1130,2023-02-04,679.437824
1131,2023-02-05,633.456952
1132,2023-02-06,769.939218
1133,2023-02-07,802.741727
1134,2023-02-08,800.402335
1135,2023-02-09,790.017113
1136,2023-02-10,786.755179
1137,2023-02-11,691.7252589999999
1138,2023-02-12,643.935222
1139,2023-02-13,759.1567580000001
1140,2023-02-14,771.923349
1141,2023-02-15,759.9407759999999
1142,2023-02-16,751.913612
1143,2023-02-17,741.3387190000001
1144,2023-02-18,652.875665
1145,2023-02-19,599.920453
1146,2023-02-20,699.6074719999999
1147,2023-02-21,714.5116879999999
1148,2023-02-22,719.053108
1149,2023-02-23,740.338211
1150,2023-02-24,735.928757
1151,2023-02-25,665.3024499999999
1152,2023-02-26,627.3158810000001
1153,2023-02-27,763.331468
1154,2023-02-28,768.8393440000001
1155,2023-03-01,785.12032
1156,2023-03-02,790.8665649999999
1157,2023-03-03,767.731892
1158,2023-03-04,669.282652
1159,2023-03-05,631.393906
1160,2023-03-06,734.793311
1161,2023-03-07,730.3985720000001
1162,2023-03-08,720.667063
1163,2023-03-09,711.070917
1164,2023-03-10,684.331262
1165,2023-03-11,603.379838
1166,2023-03-12,552.477325
1167,2023-03-13,653.788857
1168,2023-03-14,664.603433
1169,2023-03-15,665.094794
1170,2023-03-16,666.473446
1171,2023-03-17,664.5452439999999
1172,2023-03-18,598.0706
1173,2023-03-19,546.994885
1174,2023-03-20,636.83737
1175,2023-03-21,662.764422
1176,2023-03-22,660.054871
1177,2023-03-23,659.9537290000001
1178,2023-03-24,660.0476160000001
1179,2023-03-25,591.0915749999999
1180,2023-03-26,522.93985
1181,2023-03-27,637.91904
1182,2023-03-28,650.113355
1183,2023-03-29,651.653466
1184,2023-03-30,654.7893220000001
1185,2023-03-31,654.057795
1186,2023-04-01,585.885042
1187,2023-04-02,543.235475
1188,2023-04-03,632.989144
1189,2023-04-04,644.854675
1190,2023-04-05,633.268642
1191,2023-04-06,558.539632
1192,2023-04-07,512.210688
1193,2023-04-08,525.226072
1194,2023-04-09,501.58570899999995
1195,2023-04-10,556.6052020000001
1196,2023-04-11,625.0449570000001
1197,2023-04-12,653.068411
1198,2023-04-13,651.635993
1199,2023-04-14,656.698708
1200,2023-04-15,586.336791
1201,2023-04-16,541.188653
1202,2023-04-17,628.0477
1203,2023-04-18,648.656728
1204,2023-04-19,649.842209
1205,2023-04-20,651.133482
1206,2023-04-21,645.0805429999999
1207,2023-04-22,583.623154
1208,2023-04-23,537.060415
1209,2023-04-24,626.399688
1210,2023-04-25,651.973456
1211,2023-04-26,655.5024540000001
1212,2023-04-27,660.38549
1213,2023-04-28,654.43437
1214,2023-04-29,584.463086
1215,2023-04-30,534.8911909999999
1216,2023-05-01,515.985565
1217,2023-05-02,615.110269
1218,2023-05-03,667.339483
1219,2023-05-04,671.886084
1220,2023-05-05,665.860089
1221,2023-05-06,590.6942369999999
1222,2023-05-07,549.26176
1223,2023-05-08,649.272328
1224,2023-05-09,673.9177070000001
1225,2023-05-10,654.728611
1226,2023-05-11,648.7941850000001
1227,2023-05-12,647.9830330000001
1228,2023-05-13,569.941453
1229,2023-05-14,532.475273
1230,2023-05-15,620.530774
1231,2023-05-16,639.2684790000001
1232,2023-05-17,631.986499
1233,2023-05-18,639.706858
1234,2023-05-19,635.837158
1235,2023-05-20,566.829536
1236,2023-05-21,526.9590999999999
1237,2023-05-22,633.225488
1238,2023-05-23,645.565352
1239,2023-05-24,639.56718
1240,2023-05-25,640.728355
1241,2023-05-26,625.4575259999999
1242,2023-05-27,556.141015
1243,2023-05-28,510.928902
1244,2023-05-29,610.504707
1245,2023-05-30,620.5146659999999
