,Fecha,Hidráulica,Eólica,Otras renovables,Residuos renovables,Solar
370,2021-01-05,176.184581,70.360924,12.386598,1.2301099999999998,31.846047000000002
371,2021-01-06,162.051841,72.47345299999999,11.76475,1.3364445,25.725016
372,2021-01-07,153.100745,106.125353,11.049995,1.4197715,9.684652
373,2021-01-08,147.77614300000002,226.26664,11.062758,1.542842,6.9673739999999995
374,2021-01-09,119.233046,245.664991,11.275523,1.6261295,15.218751000000001
375,2021-01-10,117.874196,254.345711,10.612671,1.550885,20.489051
376,2021-01-11,128.892824,234.933156,10.090918,1.6009915,40.045971
377,2021-01-12,143.40901399999998,166.142386,11.047968,1.7667940000000002,47.301038000000005
378,2021-01-13,146.389124,173.931052,11.829294,1.7618,48.579359999999994
379,2021-01-14,144.555915,211.980166,12.812511,1.8087745,43.586498999999996
380,2021-01-15,144.132149,220.606619,11.99216,1.6341315,43.494642000000006
381,2021-01-16,137.732445,175.317619,12.90128,1.837896,49.364038
382,2021-01-17,120.323328,157.956747,13.109513000000002,2.175014,49.494019
383,2021-01-18,152.882161,57.43321,12.844085,2.1762545,49.3481
384,2021-01-19,137.53173,144.31580499999998,12.539687,2.211663,34.881218000000004
385,2021-01-20,114.348007,328.642312,13.138333,2.333279,11.506903
386,2021-01-21,103.753265,386.106048,13.508512,2.255097,20.485863
387,2021-01-22,104.619242,390.945693,13.870064,2.2845005,24.659793999999998
388,2021-01-23,77.453038,414.556012,14.242963,2.4803175,19.758146
389,2021-01-24,79.891963,348.09861099999995,13.772292,2.5267220000000004,31.296789
390,2021-01-25,131.376708,277.55315,13.950419,2.564368,13.774023999999999
391,2021-01-26,149.235177,157.812704,13.539896,2.5697295,18.413294
392,2021-01-27,139.095155,221.150247,13.269421,2.579131,28.136345000000002
393,2021-01-28,141.222105,231.491481,13.230357,2.5598515,37.914637000000006
394,2021-01-29,136.300725,257.385022,13.598832,2.441143,33.181468
395,2021-01-30,121.017436,383.296123,13.735644,2.2251605,30.539688
396,2021-01-31,120.740267,323.757714,13.203229,2.39193,18.085968
397,2021-02-01,130.4834,360.48632,14.010586,2.3253665,35.765502
398,2021-02-02,138.157256,299.99410700000004,14.269381,2.412332,30.078817
399,2021-02-03,142.097464,248.392522,14.040044,2.283115,25.681947
400,2021-02-04,163.56821599999998,108.381601,13.790932000000002,2.319855,24.286017
401,2021-02-05,167.005715,169.15689799999998,14.488877,2.3935165,21.998513000000003
402,2021-02-06,156.160465,198.826194,14.159462,2.5727425,22.926714999999998
403,2021-02-07,135.18932800000002,260.627913,14.157223,2.3699015,30.007489999999997
404,2021-02-08,145.358004,341.43238,12.716119,2.3024050000000003,26.361727000000002
405,2021-02-09,150.452743,336.091295,13.177579,2.3068435,10.786426
406,2021-02-10,166.553382,286.15824200000003,13.34547,2.3649605,33.304193999999995
407,2021-02-11,176.622745,195.110443,12.167772,2.4235485,26.835142
408,2021-02-12,168.368361,274.519038,11.865692999999998,2.4717130000000003,45.99888
409,2021-02-13,167.39793,194.011803,11.947805,2.5493595,54.283277
410,2021-02-14,156.468392,169.181107,12.515507,2.397366,60.921966999999995
411,2021-02-15,150.923736,213.725608,12.167898,2.3284615,55.398030000000006
412,2021-02-16,162.525171,195.129044,12.389962,2.344814,58.140686
413,2021-02-17,177.05642300000002,151.200147,13.254044,2.526823,56.993832999999995
414,2021-02-18,175.433534,208.047191,12.660456,2.430342,49.599343999999995
415,2021-02-19,169.929419,231.979585,13.01419,2.559884,55.536248
416,2021-02-20,154.298223,282.17152500000003,12.731649,2.4902475,39.205543999999996
417,2021-02-21,156.470644,241.565249,12.644862,2.509007,13.010179000000003
418,2021-02-22,180.811123,175.592694,12.857323,2.662719,52.547380999999994
419,2021-02-23,176.184023,165.759733,12.094226,2.6465925,69.631541
420,2021-02-24,175.460813,263.427763,11.950933,2.5698795,57.766012
421,2021-02-25,191.711084,145.08207099999998,12.856363,2.7466875,29.361627
422,2021-02-26,189.906439,147.835269,13.040912,2.6859105,33.855439
423,2021-02-27,157.463141,210.270476,13.673407,2.5970245,44.721098999999995
424,2021-02-28,135.545318,220.826638,13.203214,2.4744505,46.864652
425,2021-03-01,157.149651,218.374936,13.065202,2.334775,26.208775000000003
426,2021-03-02,178.579094,119.640722,12.949492,2.099926,32.103695
427,2021-03-03,181.315755,62.138419,12.451744,2.051264,36.531587
428,2021-03-04,168.308302,87.27674400000001,12.23446,2.2639015,37.907616000000004
429,2021-03-05,157.255419,147.53315,11.861934,2.5874415,30.044847
430,2021-03-06,139.380173,139.720314,12.052583,2.61469,41.420388
431,2021-03-07,132.557757,72.61146799999999,12.343794,2.4989160000000004,37.582622
432,2021-03-08,163.67270000000002,164.297455,12.243457,2.4557655,33.616156
433,2021-03-09,159.582909,144.482046,11.915481,2.3754145,55.383156
434,2021-03-10,145.386821,123.979625,11.292132,2.2179385000000003,81.255051
435,2021-03-11,117.511749,218.540986,11.602408,2.3218625000000004,72.50512
436,2021-03-12,116.863102,181.560389,11.904718999999998,2.3387515,66.868002
437,2021-03-13,88.600955,146.557854,11.965431,2.2429435,87.727168
438,2021-03-14,84.812413,201.179956,11.765365,2.20109,88.201153
439,2021-03-15,121.678362,230.111205,10.85604,2.3127150000000003,87.940753
440,2021-03-16,100.728384,322.002957,10.065147,2.2724455,88.64265300000001
441,2021-03-17,86.678527,355.91702000000004,10.116446,2.1062795000000003,90.085866
442,2021-03-18,100.338989,310.237381,10.527876,2.290421,74.43228
443,2021-03-19,94.744496,309.201787,10.837338,2.293071,54.130895
444,2021-03-20,51.156839,359.919871,10.786679,2.2262820000000003,78.036055
445,2021-03-21,56.510687,303.763165,10.707262,2.3630475,92.955518
446,2021-03-22,108.155582,243.461523,10.719642,2.4199635,92.64526000000001
447,2021-03-23,131.628839,70.07475500000001,10.38975,2.3181,96.365749
448,2021-03-24,146.12793100000002,23.997388,10.491333,2.2931825,92.980406
449,2021-03-25,145.42440900000005,47.134804,10.61654,2.415309,90.41708600000001
450,2021-03-26,131.05584,103.882204,10.922957,2.46197,64.394733
451,2021-03-27,96.627295,139.060784,12.508525,2.3898365,62.645298000000004
452,2021-03-28,66.805417,127.503542,12.602538,2.374753,79.02503300000001
453,2021-03-29,94.618935,225.30733,12.43511,2.489668,53.607598
454,2021-03-30,105.051173,198.764349,12.442714,2.5741145000000003,45.255019999999995
455,2021-03-31,87.107507,208.584676,12.784972,2.3926965,72.857153
456,2021-04-01,75.659386,183.251863,13.989226,2.6152005,59.305648
457,2021-04-02,77.37640300000001,81.012723,14.086357,2.685722,59.820029
458,2021-04-03,54.302353,226.185044,13.874478,2.610319,68.338129
459,2021-04-04,53.827766,191.215382,13.16077,2.5498075,83.509457
460,2021-04-05,69.261133,111.683402,12.682401,2.31829,89.43422799999999
461,2021-04-06,84.560596,256.309597,12.02344,2.094258,90.343649
462,2021-04-07,107.781359,218.860432,12.095789,2.246991,76.11294600000001
463,2021-04-08,131.77853299999998,143.20316,11.515685,2.349265,49.522258
464,2021-04-09,123.913982,126.073149,12.797143,2.4000535,42.426773000000004
465,2021-04-10,94.466118,85.524368,12.80769,2.583647,45.488935
466,2021-04-11,70.807641,207.428014,13.176531,2.573504,59.684858000000006
467,2021-04-12,106.761152,187.630714,13.295551,2.322592,79.742012
468,2021-04-13,122.651494,78.870478,12.467712,2.565897,64.090575
469,2021-04-14,111.063072,118.063356,13.117531,2.676912,42.522546
470,2021-04-15,102.650168,192.005379,12.922217,2.7150365,36.071194
471,2021-04-16,89.75179,234.839704,12.520561,2.7702820000000004,81.655339
472,2021-04-17,65.081976,216.156806,12.532461,2.724779,100.72611
473,2021-04-18,62.655492,120.07295,13.712669,2.4058205,105.34618
474,2021-04-19,104.744717,69.212515,13.342117,2.1710010000000004,72.554019
475,2021-04-20,101.381106,52.674658,13.486412,2.069897,72.784077
476,2021-04-21,111.809147,43.804283000000005,12.636877,2.220699,46.289699999999996
477,2021-04-22,104.93295,64.835545,12.914437,2.5141515,62.89053500000001
478,2021-04-23,67.807754,189.713435,12.641591,2.582946,65.794309
479,2021-04-24,55.403846,222.082161,12.842472,2.5928945,44.354452
480,2021-04-25,64.395652,139.53131,13.033097,2.5203075,41.764007
481,2021-04-26,104.53614,52.888651,13.562449,2.4306750000000004,47.200198
482,2021-04-27,104.123681,55.406671,13.191718000000002,2.3968895000000003,50.890584000000004
483,2021-04-28,105.708343,64.099991,13.794622,2.5720635,59.643741999999996
484,2021-04-29,109.464191,87.8018,13.932411,2.5080835,60.948239
485,2021-04-30,106.361081,75.363028,14.118379999999998,2.5695095,73.10428300000001
486,2021-05-01,53.133987,170.267224,13.911417,2.451432,92.60186499999999
487,2021-05-02,48.415796,94.763379,13.551181,2.20244,105.27887000000001
488,2021-05-03,73.141881,112.893049,13.878949,2.2087015,73.701682
489,2021-05-04,82.991057,66.416042,13.83372,2.211045,110.178911
490,2021-05-05,75.279344,81.800008,13.346979,2.194772,113.18761
491,2021-05-06,71.35397999999999,125.794729,13.528754,2.1333745,119.045778
492,2021-05-07,80.891173,94.485335,13.199918,2.455335,120.269757
493,2021-05-08,51.763432,194.488995,12.692120999999998,2.5472020000000004,101.560407
494,2021-05-09,51.691436,251.332614,12.513284,2.404043,47.191826
495,2021-05-10,70.64079799999999,186.577538,12.477583,2.5847695,66.299207
496,2021-05-11,66.552891,284.17899900000003,12.490025,2.5776925,100.348667
497,2021-05-12,55.26493,298.986199,12.703761,2.5681755,88.64544699999999
498,2021-05-13,60.573952,235.799471,12.37025,2.5952375,96.55765400000001
499,2021-05-14,63.707211,209.946787,12.069877,2.5899205000000003,113.620345
500,2021-05-15,51.666484,274.193734,12.293459,2.2576235,108.51147900000001
501,2021-05-16,53.254462,296.979369,11.752714,1.8609825,101.95122699999999
502,2021-05-17,75.08780100000001,113.369483,11.853002,1.88956,110.664386
503,2021-05-18,73.346372,193.322498,11.751208,1.220909,114.061767
504,2021-05-19,80.513887,149.33602,11.619673,0.9149765,119.637247
505,2021-05-20,79.530772,93.418123,10.823255,1.07933,118.855347
506,2021-05-21,73.883825,155.89486499999998,12.369129999999998,1.018672,109.20747699999998
507,2021-05-22,77.443693,127.623325,13.214733,1.0054995,88.954109
508,2021-05-23,55.731601000000005,128.453671,13.56327,1.043299,63.525949999999995
509,2021-05-24,63.9027,182.665421,13.433646,1.0068415,105.918983
510,2021-05-25,68.739725,141.6675,13.251959,1.023002,114.20534699999999
511,2021-05-26,77.567628,93.10086,12.064741,1.4526125,107.98008600000001
512,2021-05-27,117.165713,55.471817,11.681807,1.6185025,51.721353
513,2021-05-28,83.94289500000001,51.602841,12.345322,1.915498,92.82391
514,2021-05-29,79.799272,85.325931,12.422871,2.3015045,112.385099
515,2021-05-30,63.533014,122.685258,12.365994,2.2067875,87.107096
516,2021-05-31,78.971533,112.853948,11.557324,2.055325,78.43042
517,2021-06-01,82.336432,106.748025,11.273105,2.041102,72.968548
518,2021-06-02,75.439243,63.855594,11.673338,2.172067,111.172169
519,2021-06-03,59.178596,127.88954,11.486956,2.233288,106.63518
520,2021-06-04,67.194245,109.595095,11.559514,2.2372910000000004,88.58693000000001
521,2021-06-05,62.771704,94.059976,11.960806,2.2556545,67.001425
522,2021-06-06,54.639459,128.933698,12.066709,2.206009,116.209946
523,2021-06-07,58.054534,105.145933,11.985018,2.2455885,122.107912
524,2021-06-08,64.629745,75.613556,11.216577,2.477354,118.301312
525,2021-06-09,68.141277,102.590424,11.326439,2.491518,114.625163
526,2021-06-10,85.042439,111.750341,11.274504,2.375608,115.078063
527,2021-06-11,64.329375,207.390979,12.337598,2.7473305,106.13788000000001
528,2021-06-12,67.677449,176.064982,12.322681,2.9047295,101.98347099999998
529,2021-06-13,63.246406,104.061475,12.025416,2.8921805,102.702429
530,2021-06-14,100.236358,78.46061999999999,11.97122,2.872991,106.81350099999999
531,2021-06-15,96.175114,115.696988,11.565038,2.8029075,77.45398
532,2021-06-16,88.035579,106.451056,12.438012,2.8777685,81.270534
533,2021-06-17,89.641605,97.892196,12.482171,2.948564,53.853576000000004
534,2021-06-18,77.15000199999999,124.696563,12.626223,2.865416,61.717555000000004
535,2021-06-19,68.004199,97.815639,12.863733,2.92821,63.766639000000005
536,2021-06-20,55.484917,250.978672,12.624179,2.9238525,66.502257
537,2021-06-21,66.821597,179.68556700000002,12.373413,2.8118095,85.461817
538,2021-06-22,76.93883199999999,124.579885,12.246934,2.6979580000000003,93.88922000000001
539,2021-06-23,74.631378,152.512755,12.539976,2.705761,107.47555
540,2021-06-24,80.550471,143.364632,12.786029,2.706187,121.56897699999999
541,2021-06-25,78.033057,117.085663,12.591685,2.6984925,119.79712699999999
542,2021-06-26,62.407134,129.957707,12.440749,2.8557465000000004,114.10643
543,2021-06-27,53.736364,163.943496,10.8389,2.8835785,115.09527299999999
544,2021-06-28,76.06442299999999,134.49682199999998,10.739713,2.8649720000000003,123.641787
545,2021-06-29,74.943151,79.012114,11.080859,2.892795,123.80266499999999
546,2021-06-30,90.71746,73.840626,11.292551,2.8871195,121.206129
547,2021-07-01,96.641954,57.94284,11.214689,2.9234315,121.254192
548,2021-07-02,94.466717,84.706376,11.940961,2.9443885,122.516733
549,2021-07-03,90.572036,115.092796,11.61633,1.8664825,114.14887599999999
550,2021-07-04,56.631895,181.79124,11.602084,1.8531925,119.81155399999999
551,2021-07-05,89.501228,190.230891,10.439183000000002,1.897843,120.209721
552,2021-07-06,92.497816,176.704762,10.782309,2.01402,85.56315000000001
553,2021-07-07,91.599261,101.996063,11.623979,3.041922,110.687625
554,2021-07-08,79.359907,125.340896,11.899716,2.9677555,120.339553
555,2021-07-09,78.93810099999999,110.486025,11.707603,2.970907,116.28052399999999
556,2021-07-10,78.96542,103.844539,11.528076,2.9462285,104.81765800000001
557,2021-07-11,78.64871799999999,131.652666,11.491778,2.9179755,71.164615
558,2021-07-12,68.662959,263.2445,11.490485,2.9121495,105.479575
559,2021-07-13,71.546792,173.96881299999998,11.494648,2.957599,118.869521
560,2021-07-14,71.554752,190.93706,11.368459,2.9466845,114.960578
561,2021-07-15,66.952165,196.879659,10.149291,2.942861,115.825187
562,2021-07-16,74.672584,172.236306,10.332481,2.820625,119.371823
563,2021-07-17,67.432621,114.0873,10.926591,2.866584,117.72876
564,2021-07-18,55.158817000000006,166.894121,10.770289,2.8766085,114.474707
565,2021-07-19,70.04745299999999,93.656242,10.501561,2.79148,115.508397
566,2021-07-20,61.079813,65.82171000000001,11.191747,2.783106,110.665473
567,2021-07-21,65.17653899999999,58.461133,11.653888,2.7875495,116.63639900000001
568,2021-07-22,62.416616000000005,110.827554,11.276314,2.6909425,116.18876999999999
569,2021-07-23,59.107818,193.124252,11.568638,2.706787,93.118689
570,2021-07-24,57.425449,138.73734299999998,11.011602,2.4427345,110.144491
571,2021-07-25,52.969614,104.992684,10.207964,2.5331165,103.87689599999999
572,2021-07-26,56.003144,102.583226,10.585524,2.465125,101.927149
573,2021-07-27,55.108226,103.145236,11.369533,2.344425,113.518758
574,2021-07-28,61.152567000000005,146.072896,12.647061,2.2946880000000003,116.609533
575,2021-07-29,73.404572,131.264031,12.762713,2.416989,115.21506199999999
576,2021-07-30,93.021305,144.506733,12.862621,2.479564,116.65688899999999
577,2021-07-31,38.747765,232.86062,12.695668,2.5119845,102.45569200000001
578,2021-08-01,59.359741,107.408107,12.495331,2.427353,105.076655
579,2021-08-02,79.151523,73.091264,12.876868,2.4470385,100.31073
580,2021-08-03,77.619114,86.884444,13.898243,2.461429,106.754073
581,2021-08-04,80.489527,123.854105,13.584234,2.5572885000000003,110.31854399999999
582,2021-08-05,75.165509,131.595205,13.754356,2.578143,117.24735600000001
583,2021-08-06,57.08535,139.295095,13.233797,2.640652,119.61729299999999
584,2021-08-07,47.760714,164.81388099999998,13.30023,2.5792875,116.35763
585,2021-08-08,51.609312,94.854772,13.686314,2.5779645,112.93397500000002
586,2021-08-09,67.961541,87.069845,13.468264,2.651326,106.24226499999999
587,2021-08-10,79.008299,65.460014,13.656694,2.712206,83.83764099999999
588,2021-08-11,78.543561,73.02076,13.327274,2.7973205,75.638035
589,2021-08-12,67.43745600000001,109.290007,12.849327,2.7478475,93.146326
590,2021-08-13,76.431309,81.80331699999999,12.776434,2.804463,88.630571
591,2021-08-14,66.053215,91.454267,12.582167,2.82385,86.369015
592,2021-08-15,58.484394,137.054528,12.355062,2.7595225,80.11695499999999
593,2021-08-16,46.185875,234.175873,11.770678,2.7137215,103.826878
594,2021-08-17,37.340772,253.511626,12.735903,2.7686840000000004,106.302397
595,2021-08-18,47.161667,196.895478,13.470435,2.4790785,106.629933
596,2021-08-19,63.359983,107.18017,13.386601,2.3890165000000003,100.429428
597,2021-08-20,64.433896,74.234537,13.649816,2.343159,109.833929
598,2021-08-21,55.893644,79.663449,13.832301,2.4334535,107.48631800000001
599,2021-08-22,50.543285,140.987069,13.855495,2.635505,85.198058
600,2021-08-23,49.104237,231.618633,13.958134,2.644734,87.665586
601,2021-08-24,51.994937,205.565262,13.851752,2.6635545,76.444164
602,2021-08-25,56.974886,88.98406200000001,13.937895,2.669982,80.43422699999999
603,2021-08-26,59.000137,46.478378,14.184365,2.7921045,98.61197700000001
604,2021-08-27,60.953346,85.530768,14.101815,2.8490595,103.24965499999999
605,2021-08-28,45.574713,167.386607,13.84197,2.7853665000000003,105.282026
606,2021-08-29,48.867225,112.076512,12.391292,2.7929825,100.27795
607,2021-08-30,59.948112,74.702833,11.892651,2.6449955,98.441975
608,2021-08-31,63.763523,81.29762699999999,11.884539,2.580484,84.564437
609,2021-09-01,63.828607000000005,107.197475,12.286233,2.7099095,51.840061000000006
610,2021-09-02,63.461645,34.160985000000004,12.887013,2.8915535,86.600863
611,2021-09-03,62.383584,20.866063,12.968701,2.756516,100.64482799999999
612,2021-09-04,56.325542,31.270376,12.89543,2.7105810000000004,107.220571
613,2021-09-05,49.814644,76.90006600000001,12.335439,2.8224345,103.93580899999999
614,2021-09-06,55.371691,139.340657,12.238126,2.5509145,50.425785000000005
615,2021-09-07,45.839308,227.382476,12.194846,2.4005175,80.397417
616,2021-09-08,52.775008,138.514226,13.322285,2.3994805,85.223793
617,2021-09-09,53.610182,124.180558,12.873512,2.3225135,72.74552700000001
618,2021-09-10,52.917244,72.803407,13.640602,2.480014,97.132788
619,2021-09-11,47.831356,35.53758,13.85634,2.902374,84.650001
620,2021-09-12,52.758039,47.332217,13.458399,2.8752115,93.501114
621,2021-09-13,45.529259,153.211639,13.222172,2.7487535,25.835256
622,2021-09-14,58.704002,118.229233,13.58076,2.193702,23.102114
623,2021-09-15,60.463037,46.242228,13.605749,2.20696,59.936055
624,2021-09-16,43.689978,86.34990499999999,13.936523,2.234779,84.130908
625,2021-09-17,38.439668,55.845867,13.212687,2.2291655,96.56373
626,2021-09-18,33.881707,112.222564,13.491188,2.2804450000000003,95.63160699999999
627,2021-09-19,33.082568,96.545642,13.612553,2.2777005,103.114233
628,2021-09-20,34.49192,197.640373,13.445212,2.194054,97.22015400000001
629,2021-09-21,34.110153,223.349507,13.36687,2.047496,90.306466
630,2021-09-22,41.360183,156.901089,13.144069,2.052362,70.92671200000001
631,2021-09-23,35.567252,212.007247,13.677454,1.80894,54.771145000000004
632,2021-09-24,45.544512000000005,122.782015,13.845526,1.67179,43.328207000000006
633,2021-09-25,38.380407,121.597701,13.934324,1.66299,62.522054000000004
634,2021-09-26,32.164276,104.176067,13.555188,1.7799275,90.331852
635,2021-09-27,38.861395,85.017037,12.807764,1.7754845,94.634218
636,2021-09-28,47.896294000000005,66.879025,12.984339,1.730219,86.78181599999999
637,2021-09-29,39.015594,129.602125,12.789762,1.668631,96.237404
638,2021-09-30,38.599828,90.189466,13.109032,1.690629,85.66878000000001
639,2021-10-01,44.379916,44.792792,12.79928,1.757667,67.54089400000001
640,2021-10-02,29.296866,186.082287,13.833226,1.786739,79.49277000000001
641,2021-10-03,25.03441,251.740848,13.464769,1.781106,46.896412
642,2021-10-04,37.99428,217.998056,12.696317,1.6913625,79.411981
643,2021-10-05,38.277449,175.727253,13.606268,1.37234,79.072824
644,2021-10-06,42.261365,123.730062,13.114395,1.441546,87.980454
645,2021-10-07,40.155205,108.858344,13.008188,1.704543,86.15391
646,2021-10-08,36.578255,95.271446,14.075328,2.241282,89.897332
647,2021-10-09,33.801409,127.256604,14.10638,2.3421065,78.289439
648,2021-10-10,22.700773,205.303202,14.367085,2.336194,79.17467400000001
649,2021-10-11,26.710779,172.10690599999998,14.316847,2.3669295000000004,73.000254
650,2021-10-12,24.54266,152.700537,13.540106,2.3769925,78.03412500000002
651,2021-10-13,28.387084,177.424704,13.281828,2.1114185,86.945982
652,2021-10-14,39.814912,80.032712,13.641515,2.059273,82.48338
653,2021-10-15,41.482464,63.343432,13.14602,2.068933,80.218588
654,2021-10-16,41.560293,53.595434,14.199442,2.1213075,51.309042
655,2021-10-17,39.243991,54.809542,14.879924,2.3600905,49.970137
656,2021-10-18,38.754815,70.768916,14.601952,2.3279785,64.334731
657,2021-10-19,32.383738,188.626185,13.999606,2.125885,77.874984
658,2021-10-20,27.838631,223.524327,13.741246,2.2667645000000003,72.21203700000001
659,2021-10-21,34.520077,120.837384,14.128611,2.423161,64.246478
660,2021-10-22,28.439368,172.600184,14.188425,2.54989,65.134569
661,2021-10-23,28.553055,81.78689800000001,14.745621,2.583933,77.751747
662,2021-10-24,29.327231,55.998278,14.62281,2.5990515,80.69253
663,2021-10-25,40.494175000000006,39.705162,14.127938,2.5306845,66.269949
664,2021-10-26,33.026905,81.62626300000001,13.391552,2.5579625,64.537492
665,2021-10-27,38.953518,47.586501,14.12729,2.5860990000000004,68.972893
666,2021-10-28,30.227635,162.70514799999998,14.4873,2.560953,64.498415
667,2021-10-29,26.084152,217.078172,14.570552,2.498087,21.261074
668,2021-10-30,27.385593,279.73326899999995,14.928399,2.5386745,15.310005
669,2021-10-31,15.004442,326.21307299999995,15.309274,2.6970415,26.488602999999998
670,2021-11-01,22.651636,304.520189,14.159567,2.564787,36.215063
671,2021-11-02,29.274036,294.35246500000005,14.204204,2.4513125,30.123334
672,2021-11-03,34.179654,240.22933300000005,14.508538,2.492382,52.846121000000004
673,2021-11-04,31.628975,171.909261,14.346105,2.5519405,63.499131000000006
674,2021-11-05,32.938660000000006,240.424402,14.806107,2.6211655,70.00976
675,2021-11-06,29.726114000000003,280.85015500000003,14.481677,2.7109810000000003,73.13976
676,2021-11-07,22.900317,296.866946,14.141594,2.4990175,70.775144
677,2021-11-08,36.399422,281.844343,14.327286,2.410098,70.537313
678,2021-11-09,38.657741,190.626271,14.459687,2.5025035,69.68085
679,2021-11-10,45.142067,93.731067,13.946472,2.618421,64.595773
680,2021-11-11,46.539806,61.00791,13.599699,2.554303,58.409339
681,2021-11-12,45.300389,84.058683,13.424086,2.88021,56.97113600000001
682,2021-11-13,27.495002,130.411234,14.23012,2.843169,61.925533
683,2021-11-14,28.528261,221.261318,14.766343,2.8524455,64.191857
684,2021-11-15,38.189095,267.943531,15.494952,2.813902,63.395104
685,2021-11-16,32.335499,221.417799,15.356584000000002,2.7972255,62.737832999999995
686,2021-11-17,33.03509,284.786018,15.214255,2.7588675,60.742244
687,2021-11-18,36.821488,219.095217,15.399437,2.7439225,50.073387999999994
688,2021-11-19,46.101062,154.615593,15.2322,2.8685605,42.761287
689,2021-11-20,42.188685,82.777288,14.874541,2.882352,13.583540999999999
690,2021-11-21,44.440755,83.27133,14.776029,2.819272,30.483401
691,2021-11-22,45.012959,165.722707,14.563002,2.6573975,23.798070000000003
692,2021-11-23,43.883213000000005,218.337346,14.630012,2.6666095,31.623871
693,2021-11-24,46.451789,185.188306,14.658244,2.538109,29.775894
694,2021-11-25,48.550079,251.107473,14.9278,2.568295,29.769592
695,2021-11-26,48.548939,261.737963,14.404329,2.534937,47.709042
696,2021-11-27,52.449701,373.835683,14.34825,2.7603575,41.717955
697,2021-11-28,45.335014,356.958072,14.227876,2.8070015,53.302389
698,2021-11-29,54.892326,317.289163,13.346466,2.7612195,44.570763
699,2021-11-30,69.847758,85.56246300000001,13.506114,2.719067,51.419114
700,2021-12-01,59.218026,235.730491,13.346355,2.588909,42.857261
701,2021-12-02,58.989965,341.684231,13.714849,2.723221,45.864900999999996
702,2021-12-03,71.083448,300.149678,14.27245,2.5976655,57.527664
703,2021-12-04,65.156075,325.102727,13.97463,2.495117,38.191163
704,2021-12-05,59.134349,397.994756,13.845579,2.421466,46.05566399999999
705,2021-12-06,66.650347,290.477691,13.902112,2.5033465,52.09174600000001
706,2021-12-07,66.470228,303.96508,13.211217,2.3950845,30.454279
707,2021-12-08,69.966532,430.064376,12.421315,2.4994555,33.73228
708,2021-12-09,85.717588,394.970977,12.576758,2.3036865,31.76908
709,2021-12-10,86.658526,425.548101,12.887033,2.4195045,20.688678
710,2021-12-11,91.767051,267.400719,14.244643,2.471271,49.200753
711,2021-12-12,101.74759,101.405822,14.144433,2.537779,53.726828
712,2021-12-13,104.793788,93.931646,13.672227,2.5108425000000003,47.2663
713,2021-12-14,99.2908,60.757244,13.256186,2.6705955,46.68447
714,2021-12-15,96.479097,107.873025,14.070636,2.7972925,45.833465000000004
715,2021-12-16,91.435215,148.447299,14.249161,2.7287875,41.362431
716,2021-12-17,97.861166,113.907316,14.274851,2.754273,39.43791999999999
717,2021-12-18,104.860302,84.103702,14.563028,2.7991235000000003,30.616701
718,2021-12-19,91.334943,126.263795,14.57163,2.6999715,37.128845
719,2021-12-20,106.037189,124.230657,14.421012,2.768635,22.31411
720,2021-12-21,113.015149,134.887381,15.427222,2.7741165,19.942083
721,2021-12-22,105.468319,141.715322,15.148696,2.7785475,25.25453
722,2021-12-23,96.471437,162.043332,14.709462,2.732786,12.038316
723,2021-12-24,69.036364,198.255656,15.153655,2.7866735,16.484030999999998
724,2021-12-25,58.71732,160.513807,14.655908,2.8265575,14.49046
725,2021-12-26,62.615843,235.976036,15.097531,2.8209565,13.596909
726,2021-12-27,65.94683900000001,391.926864,13.878218,2.717203,32.734016
727,2021-12-28,69.862989,380.579904,13.956808,2.6758835,30.129662999999997
728,2021-12-29,75.985503,215.254634,14.314889,2.798744,42.078444000000005
729,2021-12-30,76.96755800000001,94.137892,14.243355,2.810163,52.462457
730,2021-12-31,68.064126,120.732452,14.218058,2.8027805,55.647803
731,2022-01-01,49.977614,139.626383,13.948446,2.8069565,52.52966000000001
732,2022-01-02,52.67185,103.705874,14.213511,2.767441,47.46578
733,2022-01-03,53.077433,152.618403,14.293221,2.754361,53.477139
734,2022-01-04,51.506319000000005,305.404417,14.990944,2.7372215,29.291062000000004
735,2022-01-05,57.204864,295.407698,14.796646,2.7678175,36.583953
736,2022-01-06,60.82919,204.61548,14.546765,2.7383665,59.576695
737,2022-01-07,61.838211,216.527989,14.99634,2.2385335,59.860436
738,2022-01-08,56.449569,267.811847,14.894217,2.7423175,47.439795
739,2022-01-09,48.002614,393.254849,14.074749,2.7565735,44.203273
740,2022-01-10,71.548075,307.710197,14.262652,2.712497,40.68813299999999
741,2022-01-11,72.597988,244.617623,14.453605,2.5624455,50.307107
742,2022-01-12,64.169849,263.677608,13.920899,2.562569,61.675708
743,2022-01-13,92.77688,129.536027,14.360583,2.5328815,59.606967
744,2022-01-14,94.155755,84.743818,14.366433,2.676484,58.259237999999996
745,2022-01-15,91.897093,62.950581,14.891587,2.676911,59.16451
746,2022-01-16,77.930848,65.18016300000001,14.354932000000002,2.675375,62.745732000000004
747,2022-01-17,86.795307,77.14612600000001,13.525899,2.476877,67.801958
748,2022-01-18,88.297909,51.623799,12.981925,2.363763,68.32803799999999
749,2022-01-19,79.457701,96.967658,13.026329,2.386105,67.220999
750,2022-01-20,69.43113199999999,209.238105,13.42084,2.3591265,67.518356
751,2022-01-21,55.317069,308.179115,13.307717,2.1412415,69.101208
